id,county,facility_name,facility_address,facility_city,facility_state,facility_zip,is_private,in_urban_area,holds_greater_than_72_hours,holds_less_than_1_yr,felonies_greater_than_1_yr,hold_less_than_72_hours,facility_gender,num_inmates_rated_for
6815,Rio Grande County,Rio Grande County Jail,640 Cherry Street,Del Norte,CO,81132,0,0,1,1,1,1,3,49
7528,Adair County,Adair County Regional Jail,204 Greensburg Street,Columbia,KY,42728,0,0,1,1,1,1,3,51
6551,Maricopa County,Maricopa County Estrella Jail,2939 West Durango Street,Phoenix,AZ,85009,0,1,1,1,0,0,3,1268
7836,Macomb County,Macomb County Jail,43565 Elizabeth Road,Mount Clemens,MI,48043,0,1,1,1,0,1,3,1201
7285,Jefferson County,Jefferson County Jail,317 South Walnut Street,Madison,IN,47250,0,0,1,1,0,1,3,109
8003,Panola County,Panola County Jail,300 James Rudd Drive,Batesville,MS,38606,0,0,1,1,1,1,3,300
6816,Routt County,Routt County Jail,2025 Shield Drive,Steamboat Springs,CO,80477,0,0,1,1,1,1,3,57
7081,Wayne County,Wayne County Jail,1892 South Macon Street,Jesup,GA,31545,0,0,1,0,0,0,3,134
10280,Orange County,Newport Beach City Jail,870 Santa Barbara Drive,Newport Beach,CA,92660,0,1,1,0,0,0,3,27
6552,Maricopa County,Maricopa County Towers Jail,3127 West Gibson Lane,Phoenix,AZ,85009,0,1,1,1,0,0,1,1080
7529,Allen County,Allen County Detention Center,196  West Wood Street,Scottsville,KY,42164,0,0,1,1,1,0,3,72
7286,Jennings County,Jennings County Jail,925 South State Street,North Vernon,IN,47265,0,0,0,1,0,1,3,124
7838,Marquette County,Marquette County Jail,236 W Baraga Avenue,Marquette,MI,49855,0,0,1,1,0,1,3,160
8004,Pearl River County,Pearl River County Jail,200 South Main Street,Poplarville,MS,39470,0,0,1,1,1,1,3,360
6817,Saguache County,Saguache County Jail,530 5th Street,Saguache,CO,81149,0,0,1,1,0,0,3,21
7082,Wheeler County,Wheeler County Jail,21 West Forest Avenue,Alamo,GA,30411,0,0,1,1,0,1,3,15
6554,Maricopa County,Maricopa County Durango Jail,3225 West Gibson Lane,Phoenix,AZ,85009,0,1,1,1,0,0,1,1657
10281,St. Mary Parish,Berwick Police Jail,3225 Third Street,Berwick,LA,70342,0,0,1,0,0,1,3,20
7530,Ballard County,Ballard County Detention Center,132 Mayolo Avenue,Wickliffe,KY,42087,0,0,1,1,1,1,3,78
7287,Johnson County,Johnson County Jail,1091 Hospital Road,Franklin,IN,46131,0,1,1,1,1,0,3,322
7839,Mason County,Mason County Jail,306 North Delia Street,Ludington,MI,49431,0,0,1,1,0,0,3,110
8005,Perry County,Perry County Jail,103 First Street West,New Augusta,MS,39462,0,0,1,1,0,1,3,33
7083,White County,White County Jail,1210 Hulsey Road,Cleveland,GA,30528,0,0,1,1,0,1,3,176
6818,Sedgwick County,Sedgwick County Jail,315 Cedar Street,Julesburg,CO,80737,0,0,1,1,0,1,3,6
10282,Acadia Parish,Church Point Police Jail,427 North Main Street,Church Point,LA,70525,0,0,0,0,0,1,3,6
6556,Maricopa County,Maricopa County Lower Buckeye Jail,3250 West Lower Buckeye Road,Phoenix,AZ,85009,0,1,1,1,0,1,1,1855
7288,Knox County,Knox County Jail,2375 South Old Decker Road,Vincennes,IN,47591,0,0,1,1,0,1,3,200
7532,Bell County,Bell County Detention Center,214 West Virginia Avenue,Pineville,KY,40977,0,0,1,1,0,0,3,175
8006,Pike County,Pike County Jail,2109 Jesse Hall Road,Magnolia,MS,39652,0,0,1,1,0,1,3,141
7840,Mecosta County,Mecosta County Jail,225 S Stewart Avenue,Big Rapids,MI,49307,0,0,1,1,0,0,3,97
6819,Summit County,Summit County Jail,501 North Park Avenue,Breckenridge,CO,80424,0,0,1,1,1,1,3,94
7084,Whitfield County,Whitfield County Jail,805 Professional Boulevard,Dalton,GA,30720,0,1,1,1,0,0,3,544
6557,Maricopa County,Maricopa County Fourth Avenue Jail,201 South 4th Avenue,Phoenix,AZ,85003,0,1,1,1,0,1,1,2064
10283,St. Mary Parish,Franklin Police Jail,508 Second Street,Franklin,LA,70538,0,0,1,1,0,1,3,8
7533,Boone County,Boone County Jail Workcamp,5359 Bullsville Road,Burlington,KY,41005,0,1,1,1,1,1,1,76
7289,Kosciusko County,Kosciusko County Jail,221 W Main Street,Warsaw,IN,46580,0,0,0,0,1,0,3,302
7841,Menominee County,Menominee County Jail,831 10th Avenue,Menominee,MI,49858,0,0,1,1,0,1,3,51
8007,Pontotoc County,Pontotoc County Jail,490 Highway 6,Pontotoc,MS,38863,0,0,1,1,1,1,3,66
7085,Wilcox County,Wilcox County Jail,126 Main Street East,Abbeville,GA,31001,0,0,1,0,0,0,1,13
6820,Teller County,Teller County Jail,288 County Road 29,Divide,CO,80814,0,0,1,1,0,0,3,104
10284,La Salle Parish,LaSalle Correctional Center,15976 Highway 165,Olla,LA,71465,1,0,1,1,1,1,1,755
6562,Navajo County,Navajo County Detention Center,100 East Code Talkers Drive,Holbrook,AZ,86025,0,0,1,1,0,1,3,490
7290,LaGrange County,La Grange County Jail,0875 S State Road 9,LaGrange,IN,46761,0,0,1,1,1,1,3,242
7534,Boone County,Boone County Jail,3020 Conrad Lane,Burlington,KY,41005,0,1,1,1,1,1,3,424
8009,Prentiss County,Prentiss County Jail,1901B East Chambers Drive,Booneville,MS,38829,0,0,1,1,1,1,3,86
7842,"Bay County, Midland County",Midland County Jail,101 Fast Ice Drive,Midland,MI,48642,0,0,1,1,0,0,3,274
6821,Washington County,Washington County Jail,26861 Highway 34,Akron,CO,80720,0,0,1,1,1,1,3,220
7088,Worth County,Worth County Jail,"201 North Main Street, Room 14",Sylvester,GA,31791,0,0,1,1,0,1,1,66
6563,Pima County,Pima County Adult Detention Complex,1270 West Silverlake Road,Tucson,AZ,85713,0,1,1,1,0,1,3,2105
10286,"Creek County, Pawnee County, Tulsa County",City of Mannford Jail,300 Coonrod Road,Mannford,OK,74044,0,0,0,1,0,1,3,4
7535,Bourbon County,Bourbon County Regional Detention Center,101 Legion Road,Paris,KY,40361,0,0,1,1,1,1,3,200
7291,Lake County,Lake County Jail,551 W Main Street,Crown Point,IN,46307,0,1,1,1,1,1,3,1050
7843,Missaukee County,Missaukee County Jail,110 South Pine Street,Lake City,MI,49651,0,0,1,1,0,1,3,40
8010,Quitman County,Quitman County Jail,233 Chestnut Street,Marks,MS,38646,0,0,1,1,1,1,1,36
6822,Weld County,Weld County Jail,2110 O Street,Greeley,CO,80631,0,1,1,1,1,1,3,773
6565,Pinal County,Pinal County Jail,971 North Jason Lopez Circle,Florence,AZ,85132,0,1,1,1,0,1,3,1502
7536,Boyd County,Boyd County Detention Center,209 28th Street,Catlettsburg,KY,41129,0,0,1,1,1,1,3,220
10287,Kiowa County,Hobart Police Department Jail,204 North Lincoln Street,Hobart,OK,73651,0,0,1,0,0,1,3,6
7089,Baldwin County,Milledgeville City Jail,125 W McIntosh Street,Milledgeville,GA,31061,0,0,1,0,0,0,3,21
7844,Monroe County,Monroe County Jail,100 E Second Street,Monroe,MI,48161,0,1,1,1,0,0,3,183
7292,LaPorte County,La Porte County Jail,809 State Street,La Porte,IN,46350,0,1,1,1,0,1,3,367
6823,Yuma County,Yuma County Jail,"310 Ash Street, Suite G",Wray,CO,80758,0,0,1,1,1,0,3,43
8011,Rankin County,Rankin County Jail,221 North Timber Street,Brandon,MS,39042,0,1,1,1,1,1,3,512
7537,Boyle County,Boyle County Detention Center,1860 S Danville Bypass South,Danville,KY,40422,0,0,-9,-9,-9,-9,-9,220
6566,Santa Cruz County,Santa Cruz County Adult Detention Center,2170 North Congress Drive,Nogales,AZ,85621,0,0,1,1,0,1,3,372
10288,Sequoyah County,Sallisaw City Jail,101 W. Chickasaw,Sallisaw,OK,74955,0,0,1,1,0,0,3,14
7845,Montcalm County,Montcalm County Jail,649 North State Street,Stanton,MI,48888,0,0,1,1,0,0,3,205
7092,Clarke County,Athens-Clarke County Correctional Institution,2825 County Farm Road,Athens,GA,30605,0,1,0,0,1,0,1,116
7293,Lawrence County,Lawrence County Jail,1420 I Street,Bedford,IN,47421,0,0,1,1,1,1,3,180
6824,Denver County,Denver County Jail,10500 East Smith Road,Denver,CO,80239,0,1,1,1,0,0,3,830
8013,Simpson County,Simpson County Adult Detention Center,120 Cemetery Street,Mendenhall,MS,39114,0,0,1,1,1,1,3,163
6568,Yavapai County,Yavapai County Camp Verde Facility,2830 North Commonwealth Drive,Camp Verde,AZ,86322,0,1,1,1,1,1,3,797
7538,Breckinridge County,Breckinridge County Detention Center,500 Glen Nash Road,Hardinsburg,KY,40143,0,0,1,0,1,0,3,190
10289,Lane County,City of Florence Municipal Jail,900 Greenwood Street,Florence,OR,97439,0,1,1,1,0,0,3,6
7846,Montmorency County,Montmorency County Jail,11045 Michigan 32,Atlanta,MI,49709,0,0,1,1,0,0,3,42
7093,Clarke County,Clarke County Jail,3015 Lexington Road,Athens,GA,30605,0,1,1,0,0,0,3,804
6826,El Paso County,Comcor Roberts Road Residential Facility and Treatment Services,3615 Roberts Road,Colorado Springs,CO,80907,1,1,0,1,1,0,1,116
7294,Madison County,Madison County Detention Center,720 Central Avenue,Anderson,IN,46016,0,1,1,1,1,1,3,207
6569,Yuma County,Yuma County Detention Center,200 West Court Street,Yuma,AZ,85364,0,1,1,0,0,0,3,756
8014,Smith County,Smith County Jail,206 Courthouse Square,Raleigh,MS,39153,0,0,1,1,0,1,3,25
10290,Lane County,Springfield Municipal Jail,344 A Street,Springfield,OR,97477,0,1,1,1,0,0,3,98
7094,Cobb County,City of Acworth Detention Center,4400 Acworth Industrial Drive,Acworth,GA,30101,0,1,1,1,0,0,3,44
7539,Bullitt County,Bullitt County Detention Center,1671 South Preston Highway,Shepherdsville,KY,40165,0,1,1,1,0,1,3,310
6827,El Paso County,ComCor Work Release & Diversion,3950 North Nevada Avenue,Colorado Springs,CO,80907,1,1,0,1,1,0,3,135
7295,Marshall County,Marshall County Jail,1400 Pioneer Drive,Plymouth,IN,46563,0,0,1,1,1,0,3,230
7847,Muskegon County,Muskegon County Jail,25 W Walton Avenue,Muskegon,MI,49440,0,1,1,1,0,0,3,523
6570,La Paz County,La Paz County Adult Detention Facility,1109 Arizona Avenue,Parker,AZ,85344,0,0,1,1,0,0,3,151
8015,Stone County,Stone County Regional Correctional Facility,1420 Industrial Park Road,Wiggins,MS,39577,0,0,1,1,1,1,3,434
10291,Desha County,McGehee Detention Center,2412 Highway 65 North,McGehee,AR,72654,0,0,1,1,1,1,3,32
7096,Cobb County,Smyrna City Jail,2646 Atlanta Road,Smyrna,GA,30080,0,1,1,1,0,1,3,69
6828,El Paso County,ComCor Transition,3808 North Nevada Avenue,Colorado Springs,CO,80907,1,1,0,1,1,0,1,135
7540,Butler County,Butler County Jail,112 N Warren Street,Morgantown,KY,42261,0,0,1,1,1,1,3,36
7848,Newaygo County,Newaygo County Jail,1035 E James Street,White Cloud,MI,49349,0,0,1,1,0,1,3,342
8016,Sunflower County,Sunflower County Jail,1300 Allen Road,Indianola,MS,38751,0,0,1,1,1,1,3,94
6571,Arkansas County,Arkansas County Detention Center,1000 Ricebelt Avenue,DeWitt,AR,72042,0,0,1,1,0,1,3,90
7296,Martin County,Martin Security Center,318 Capital Avenue,Shoals,IN,47581,0,0,1,1,0,1,3,84
7099,"DeKalb County, Fulton County",Atlanta City Detention Center,254 Peachtree Street Southwest,Atlanta,GA,30303,0,1,1,1,0,0,3,1314
10292,Tensas Parish,Tensas Parish Detention Center,8606 Highway 65,Waterproof,LA,71375,0,0,1,1,1,1,1,600
7541,Calloway County,Calloway County Jail,310 N 4th Street,Murray,KY,42071,0,0,1,1,1,0,3,129
6830,Alachua County,Alachua County Jail,3333 NE 39th Avenue,Gainesville,FL,32609,0,1,1,1,0,0,3,1143
7849,Oakland County,East Annex,1195 North Telegraph Road,Pontiac,MI,48341,0,1,1,1,0,0,1,398
7297,Miami County,Miami County Jail,1104 West 200 North,Peru,IN,46970,0,0,1,1,0,1,3,240
10293,Newton County,Newton County Jail,300 N Springs Street,Jasper,AR,72641,0,0,1,1,1,1,3,36
7100,Fulton County,East Point City Jail,2727 East Point Street,East Point,GA,30344,0,1,1,1,0,0,3,92
8017,Tallahatchie County,Tallahatchie County Jail Number 2,206 Jail House Street,Sumner,MS,38957,0,0,1,1,0,1,1,50
7542,Calloway County,Calloway County Jail Workhouse,201 N 3rd Street,Murray,KY,42071,0,0,0,0,1,0,1,34
7298,Monroe County,Monroe County Jail,301 North College Avenue,Bloomington,IN,47404,0,1,1,1,0,1,3,294
6832,Baker County,Baker County Detention Center,1 Sheriff's Office Drive,Macclenny,FL,32063,0,0,1,1,0,1,3,509
7851,Oakland County,Oakland County Law Enforcement Complex,1201 North Telegraph Road,Pontiac,MI,48341,0,1,-9,-9,-9,-9,3,1110
6572,Ashley County,Ashley County Jail,842 Ashley 12 West,Hamburg,AR,71646,0,0,1,1,1,1,3,120
7102,"Meriwether County, Talbot County",Manchester City Jail,120 West 2nd Street,Manchester,GA,31816,0,0,1,1,0,1,3,18
7543,Campbell County,Campbell County Detention Center,601 Central Avenue,Newport,KY,41071,0,1,1,1,1,1,3,685
10296,Oglethorpe County,Oglethorpe County Sheriffs Office Jail,115 Buddy Faust Rd,Crawford,GA,30630,0,0,1,1,0,0,3,80
6833,Bradford County,Bradford County Jail,945 North Temple Avenue,Starke,FL,32091,0,0,1,1,0,1,3,240
7299,Montgomery County,Montgomery County Jail,600 Memorial Drive,Crawfordsville,IN,47933,0,0,1,1,1,1,3,224
6573,Baxter County,Baxter County Jail,904 Highway 62 West,Mountain Home,AR,72653,0,0,1,1,1,1,3,102
7852,Oceana County,Oceana County Jail,216 Lincoln Street,Hart,MI,49420,0,0,0,1,0,0,3,66
8018,Tate County,Tate County Jail,1 Justice Drive,Senatobia,MS,38668,0,0,1,1,0,1,3,162
7105,Muscogee County,Muscogee County Prison,7175 Sacerdote Lane,Columbus,GA,31907,0,1,0,0,1,0,1,562
7545,Carroll County,Carroll County Detention Center,800 Clay Street,Carrollton,KY,41008,0,0,1,1,1,1,3,88
10297,Twiggs County,Twiggs County Jail,37 N Ash Street,Jeffersonville,GA,31044,0,0,1,1,0,1,3,31
6834,Brevard County,Brevard County Jail,860 Camp Road,Cocoa,FL,32927,0,1,1,1,0,0,3,1756
7300,Morgan County,Morgan County Jail,160 North Park Avenue,Martinsville,IN,46151,0,0,1,1,1,0,3,440
7853,Ogemaw County,Ogemaw County Correction Facility,912 W Houghton Avenue,West Branch,MI,48661,0,0,1,1,0,1,3,144
7106,Muscogee County,Muscogee County Jail,700 10th Street,Columbus,GA,31901,0,1,1,1,0,1,3,1069
6574,Benton County,Benton County Detention Facility,1300 SW 14th Street,Bentonville,AR,72712,0,1,1,1,0,0,3,669
10298,De Witt County,DeWitt County Jail,101 West Washington St,Clinton,IL,61727,0,0,1,1,0,1,3,24
7546,Casey County,Casey County Detention Center,169 Courthouse Square,Liberty,KY,42539,0,0,1,1,1,1,3,268
8019,Tippah County,Tippah County Jail,205 West Spring Street,Ripley,MS,38663,0,0,1,1,0,1,3,48
7301,Newton County,Newton County Jail,304 E Seymour Street,Kentland,IN,47951,0,0,1,1,0,0,3,77
6835,Broward County,Joseph V. Conte Facility,1351 NW 27th Avenue,Pompano Beach,FL,33069,0,1,1,1,0,0,1,1328
7107,Randolph County,Cuthbert City Jail,24 Court Street,Cuthbert,GA,39840,0,0,1,0,0,1,3,12
10299,Knox County,Knox County Detention Center,103 Jail St.,Barbourville,KY,40906,0,0,1,1,0,0,3,100
7854,Ontonagon County,Ontonagon County Jail,620 Conglomerate Street,Ontonagon,MI,49953,0,0,1,1,0,1,3,19
6575,Boone County,Boone County Law Enforcement Center,5800 Law Drive,Harrison,AR,72601,0,0,1,1,0,1,3,96
8020,Tishomingo County,Tishomingo County Jail,1208 Bettydale Drive,Iuka,MS,38852,0,0,1,0,0,0,3,168
7547,Christian County,Christian County Jail,410 W 7th Street,Hopkinsville,KY,42240,0,1,1,1,1,1,3,707
6836,Broward County,Paul Rein Facility,2421 NW 16th Street,Pompano Beach,FL,33069,0,1,1,1,0,0,3,1068
7302,Noble County,Noble County Jail,210 South 7th Street,Albion,IN,46701,0,0,1,1,1,0,3,264
6576,Calhoun County,Calhoun County Detention Center,449 9th Street,Hampton,AR,71744,0,0,1,1,0,1,3,25
7855,Osceola County,Osceola County Jail,325 W Upton Avenue,Reed City,MI,49677,0,0,0,1,0,1,3,77
7548,Clark County,Clark County Detention Center,30 Wall Street,Winchester,KY,40391,0,0,1,1,1,1,3,194
8021,Tunica County,Tunica County Detention Center,5126 Old Mhoonlanding Road,Tunica,MS,38676,0,0,1,0,0,0,3,88
7303,Orange County,Orange County Jail,"205 East Main Street, Suite 5",Paoli,IN,47454,0,0,1,1,1,1,3,92
6837,Broward County,Broward County Main Jail,555 SE 1st Avenue,Fort Lauderdale,FL,33301,0,1,1,1,0,0,3,1542
7857,Ottawa County,Ottawa County Jail,12130 Fillmore Street,West Olive,MI,49460,0,1,1,1,0,0,3,462
6577,Carroll County,Carroll County Detention Center,205 Hailey Road,Berryville,AR,72616,0,0,1,1,1,1,3,121
10301,Van Wert County,Van Wert County Correctional Facility,204 N Washintgon St,Van Wert,OH,45891,0,0,1,1,1,0,3,82
8022,Union County,Union County Jail,300 Carter Avenue,New Albany,MS,38652,0,0,1,1,0,1,3,87
7549,Clay County,Clay County Detention Center,67 Shamrock Road,Manchester,KY,40962,0,0,1,1,1,0,3,320
6839,Broward County,North Broward Detention Center,1550 NW 30th Avenue,Pompano Beach,FL,33069,0,1,1,1,0,0,3,1206
7109,Richmond County,Richmond County Correctional Institution,2314 Tobacco Road,Augusta,GA,30906,0,1,0,0,1,0,1,229
7304,Owen County,Owen County Jail,291 Vandalia Avenue,Spencer,IN,47460,0,0,1,1,1,1,3,67
6578,Clark County,Clark County Jail,406 South 5th Street,Arkadelphia,AR,71923,0,0,1,1,0,1,1,49
7858,Presque Isle County,Presque Isle County Jail,267 N Second Street,Rogers City,MI,49779,0,0,1,1,0,1,3,23
8023,Walthall County,Walthall County Jail,809 Magnolia Avenue,Tylertown,MS,39667,0,0,1,1,0,0,1,68
10302,La Salle County,LaSalle County Jail,703 North Main St.,Cotulla,TX,78014,0,0,1,0,0,1,3,48
6840,Calhoun County,Calhoun County Jail,20830 NE W.C. Reeder Drive,Blountstown,FL,32424,0,0,1,1,0,0,1,66
7550,Crittenden County,Crittenden County Detention Center,208 Carlisle Street,Marion,KY,42064,0,0,1,1,1,1,3,172
7305,Parke County,Parke County Jail,458 West Strawberry Road,Rockville,IN,47872,0,0,1,1,0,0,3,83
7111,Ada County,Ada County Jail,7210 Barrister Drive,Boise,ID,83704,0,1,1,1,0,1,3,1224
7859,Roscommon County,Roscommon County Sheriffs Office,111 South 2nd Street,Roscommon,MI,48653,0,0,1,1,0,1,3,96
6579,Clay County,Clay County Jail,268 South 2nd Avenue,Piggott,AR,72454,0,0,1,1,0,1,1,76
10304,Franklin County,Franklin County Jail,121 County Way,Farmington,ME,04938,0,0,1,1,0,0,3,39
8024,Warren County,Warren County Jail,1000 Grove Street,Vicksburg,MS,39183,0,0,1,1,0,1,3,120
7551,Daviess County,Daviess County Detention Center,3337 Highway 144,Owensboro,KY,42303,0,1,1,1,1,1,3,699
6841,Charlotte County,Charlotte County Jail,26601 Airport Road,Punta Gorda,FL,33982,0,1,0,1,0,0,3,980
7112,Adams County,Adams County Jail,201 Industrial Avenue,Council,ID,83612,0,0,1,1,1,1,3,30
7306,Perry County,Perry County Jail,2211 Herrman Street,Tell City,IN,47586,0,0,1,1,0,1,3,132
6580,Cleburne County,Cleburne County Jail,914 South 9th Street,Heber Springs,AR,72543,0,0,1,1,0,1,1,42
7860,Saginaw County,Saginaw County Jail,208 South Harrison Street,Saginaw,MI,48602,0,1,1,1,0,1,3,513
8025,Washington County,Washington County Regional Correctional Facility,60 Stokes King Road,Greenville,MS,38701,0,0,1,1,1,1,3,400
10305,Butler County,Court Street Jail,123 Court Street,Hamilton,OH,45011,0,1,1,1,0,0,3,149
6842,Clay County,Clay County Jail,901 North Orange Avenue,Green Cove Springs,FL,32043,0,1,1,1,0,0,3,478
7554,Franklin County,Franklin County Regional Jail,400 Coffee Tree Road,Frankfort,KY,40601,0,0,1,1,1,0,3,305
7307,Pike County,Pike County Jail,100 S 4th Street,Petersburg,IN,47567,0,0,1,1,0,0,3,78
7113,"Bannock County, Power County",Bannock County Jail,5800 S 5th Avenue,Pocatello,ID,83205,0,1,1,1,0,0,3,284
7862,St. Joseph County,St. Joseph County Jail,650 E Main Street,Centreville,MI,49032,0,0,0,1,0,1,3,165
6581,Cleveland County,Cleveland County Jail,20 Magnolia Street,Rison,AR,71665,0,0,1,1,0,0,1,10
11610970,Pinal County,ASPC-Florence,1305 E Butte Ave,Florence,AZ,85132,0,1,1,-1,1,-1,1,3284
8026,Wayne County,Wayne County Jail,613 Court Street,Waynesboro,MS,39367,0,0,1,1,0,1,3,125
7555,Fulton County,Fulton County Detention Center,2010 S 7th Street,Hickman,KY,42050,0,0,1,1,1,0,3,525
6843,Collier County,Collier County Immokalee Jail Center,302 Stockade Road,Immokalee,FL,34142,0,1,1,1,1,0,1,192
7114,Benewah County,Benewah County Jail,701 College Avenue,St. Maries,ID,83861,0,0,1,1,0,1,3,16
7308,Porter County,Porter County Jail,2755 State Road 49,Valparaiso,IN,46383,0,1,1,1,1,1,3,449
6582,Columbia County,Columbia County Jail,82 Columbia Road #300,Magnolia,AR,71753,0,0,1,1,1,1,3,84
7863,Sanilac County,Sanilac County Jail,65 N Elk Street,Sandusky,MI,48471,0,0,1,1,0,0,3,117
8028,Wilkinson County,Wilkinson County Jail,1389 US Highway 61,Woodville,MS,39669,0,0,1,0,0,1,3,40
123ce952,Hartford County,Hartford Correctional Center,177 Weston Street,Hartford,CT,06120,0,-1,1,1,1,1,1,0
6844,Collier County,Naples Jail Center,3347 Tamiami Trail,Naples,FL,34112,0,1,1,1,1,0,3,1110
7556,"Grant County, Pendleton County",Grant County Detention Center,212 Barnes Road,Williamstown,KY,41097,0,0,1,0,1,1,3,323
7309,Posey County,Posey County Jail,1201 ODonnel Road,Mount Vernon,IN,47620,0,0,1,1,0,0,3,212
7115,Bingham County,Bingham County Jail,501 N Maple Street,Blackfoot,ID,83221,0,0,1,1,0,1,3,101
7865,Shiawassee County,Shiawassee County Jail,201 E McArthur Street,Corunna,MI,48817,0,0,1,1,0,0,3,120
6583,Conway County,Conway County Detention Center,30 Southern Valley Drive,Morrilton,AR,72110,0,0,1,1,0,1,3,77
15083a80,Maricopa County,ASPC-Phoenix,2500 E Van Buren St,Phoenix,AZ,85008,0,1,1,-1,1,-1,3,552
8029,Winston County,Winston/Choctaw County Regional Correctional Facility,22062 Highway 25 North,Louisville,MS,39339,0,0,0,1,1,1,3,306
7557,Graves County,Graves County Jail,103 E South Street,Mayfield,KY,42066,0,0,1,1,1,1,3,65
6845,Columbia County,Columbia County Detention Facility,389 Northwest Quinten Street,Lake City,FL,32055,0,0,1,1,0,0,3,252
7116,Blaine County,Blaine County Jail,1650 Aviation Drive,Hailey,ID,83333,0,0,1,1,0,1,3,90
7310,Pulaski County,Pulaski County Jail,110 E Meridian Street,Winamac,IN,46996,0,0,1,1,1,1,3,128
6586,Crittenden County,Crittenden County Jail,350 AFCO Road,West Memphis,AR,72301,0,0,1,1,1,1,3,338
7866,Tuscola County,Tuscola County Jail,420 Court Street,Caro,MI,48723,0,0,1,1,0,1,3,92
8034,Covington County,Collins City Jail,202 South Arrington Avenue,Collins,MS,39428,0,0,1,1,0,1,3,2
25cd5562,Will County,Stateville Correctional Center,16830 So. Broadway St. P.O. Box 112,Joliet,IL,60434,0,-1,1,-1,1,-1,1,1252
6846,Miami-Dade County,Miami-Dade County Boot Camp,6950 Northwest 41st Street,Miami,FL,33166,0,1,0,1,0,0,1,116
7558,Graves County,Graves County Restricted Custody Center,150 Jenkins Street,Mayfield,KY,42066,0,0,-9,-9,1,-9,1,80
7311,Putnam County,Putnam County Jail,13 Keightly Road,Greencastle,IN,46135,0,0,1,1,0,0,3,154
7117,Bonner County,Bonner County Jail,4001 N Boyer Road,Sandpoint,ID,83864,0,0,1,1,0,0,3,124
7867,Van Buren County,Van Buren County Jail,205 S Kalamazoo Street,Paw Paw,MI,49079,0,0,1,1,0,0,3,213
6587,Cross County,Cross County Jail and Detention Center,705 East Union Avenue,Wynne,AR,72396,0,0,1,1,1,1,3,86
2f491301,Hartford County,MacDougall-Walker Correctional Institution,"1153 East Street, South",Suffield,CT,06080,0,-1,1,-1,1,-1,1,0
8036,Pearl River County,Picayune City Jail,328 South Main Street,Picayune,MS,39466,0,0,1,-9,-9,-9,-9,20
6847,Miami-Dade County,Metro West Detention Center,13850 Northwest 41st Street,Miami,FL,33178,0,1,1,1,0,0,3,3046
7118,Bonneville County,Bonneville County Jail,900 Environmental Way,Idaho Falls,ID,83402,0,1,1,1,1,1,3,533
7313,Ripley County,Ripley County Jail,210 North Monroe Street,Versailles,IN,47042,0,0,1,1,1,1,3,102
6588,Dallas County,Dallas County Jail,106 South Charlotte Street,Fordyce,AR,71742,0,0,0,1,0,1,1,128
7868,Washtenaw County,Washtenaw County Jail,2201 Hogback Road,Ann Arbor,MI,48105,0,1,1,1,0,0,3,404
8038,Washington County,Hollandale City Jail,200 East Avenue,Hollandale,MS,38748,0,0,1,0,0,0,3,6
323c47de,Logan County,Lincoln Correctional Center,1098 1350th Street P.O. Box 549,Lincoln,IL,62656,0,-1,1,-1,1,-1,2,1019
7119,Boundary County,Boundary County Detention Facility,6438 Kootenai Street,Bonners Ferry,ID,83805,0,0,1,1,1,1,3,24
6850,Miami-Dade County,Pre-Trial Detention Center,1321 Northwest 13th Street,Miami,FL,33125,0,1,1,1,0,0,1,1687
6589,Drew County,Drew County Detention Facility,106 South Main Street,Monticello,AR,71655,0,0,-9,-9,-9,-9,-9,43
7314,Rush County,Rush County Jail,131 East 1st Street,Rushville,IN,46173,0,0,1,1,1,1,3,47
8040,Adair County,Adair County Jail,215 N Franklin Street,Kirksville,MO,63501,0,0,1,1,0,0,3,64
7560,Grayson County,Grayson County Detention Center,320 Shaw Station Road,Leitchfield,KY,42754,0,0,1,1,1,1,3,518
7120,Canyon County,Canyon County Jail,219 North 12th Avenue,Caldwell,ID,83605,0,1,1,1,0,1,3,477
7869,Wayne County,Andrew C. Baird Detention Facility,570 Clinton Street,Detroit,MI,48226,0,1,1,1,0,1,3,1283
34028a9e,Fulton County,Illinois River Correctional Center,1300 W. Locust Street,Canton,IL,61520,0,-1,1,-1,1,-1,1,1970
6590,Faulkner County,Faulkner County Detention Center,801 Locust Street,Conway,AR,72034,0,1,1,1,1,0,1,118
6851,Miami-Dade County,Turner Guilford Knight Correctional Center,7000 Northwest 41st Street,Miami,FL,33166,0,1,1,1,0,0,3,1364
8042,Atchison County,Atchison County Jail,511 W Clay Street,Rock Port,MO,64482,0,0,1,1,0,1,3,11
7316,Scott County,Scott County Jail,111 South 1st Street,Scottsburg,IN,47170,0,0,1,1,0,0,3,195
7121,Caribou County,Caribou County Jail,475 East 2nd South,Soda Springs,ID,83276,0,0,1,1,1,1,3,49
7562,Greenup County,Greenup County Detention Center,100 Laurel Street,Greenup,KY,41144,0,0,1,1,1,1,3,120
3b8055f3,Montgomery County,Graham Correctional Center,12078 Illinois Route 185,Hillsboro,IL,62049,0,-1,1,-1,1,-1,1,1596
7870,Wayne County,William Dickerson Detention - Division III,3501 Hamtramck Drive,Hamtramck,MI,48211,0,1,1,1,0,1,1,928
6852,DeSoto County,De Soto County Jail,208 East Cypress Street,Arcadia,FL,34266,0,0,1,1,0,1,3,147
